25954,Sta,Switch ON!
26000,Sta,Initialize SD OK!
26019,Sta,Initialize GPS OK!
26039,Sta,Initialization Finish!
22433,Sta,Switch ON!
22466,Sta,Initialize SD OK!
22486,Sta,Initialize GPS OK!
22505,Sta,Initialization Finish!
! Magnet X Y

! MAGNET_X_OFFSET : 174.50
! MAGNET_Y_OFFSET : 57.00
! MAGNET_XY_RATIO : 1.00
35740	-218.50	-234.00
35845	-216.50	-234.00
35950	-217.50	-238.00
36055	-216.50	-238.00
36160	-218.50	-238.00
36264	-217.50	-237.00
36370	-218.50	-236.00
36474	-218.50	-237.00
36580	-221.50	-237.00
36691	-219.50	-238.00
36796	-218.50	-237.00
36901	-217.50	-236.00
37006	-221.50	-236.00
37111	-218.50	-235.00
37216	-219.50	-237.00
37321	-217.50	-238.00
37426	-218.50	-239.00
37531	-218.50	-237.00
37636	-218.50	-236.00
37741	-216.50	-238.00
37846	-217.50	-236.00
37951	-222.50	-237.00
38055	-218.50	-237.00
38161	-220.50	-240.00
38265	-218.50	-236.00
38371	-217.50	-236.00
38475	-217.50	-237.00
38581	-218.50	-237.00
38685	-218.50	-238.00
38791	-219.50	-237.00
38896	-218.50	-237.00
39001	-217.50	-235.00
39112	-218.50	-236.00
39218	-221.50	-236.00
39322	-217.50	-238.00
39428	-215.50	-238.00
39532	-216.50	-238.00
39638	-218.50	-235.00
39742	-220.50	-235.00
39847	-217.50	-236.00
39952	-219.50	-237.00
40057	-217.50	-238.00
40162	-217.50	-238.00
40267	-218.50	-237.00
40372	-217.50	-235.00
40477	-218.50	-234.00
40582	-218.50	-237.00
40687	-218.50	-237.00
40792	-217.50	-237.00
40897	-221.50	-232.00
41001	-219.50	-237.00
41107	-217.50	-235.00
41211	-217.50	-232.00
41317	-219.50	-234.00
41421	-222.50	-215.00
41527	-136.50	-248.00
41638	-58.50	-274.00
41743	107.50	-281.00
41848	186.50	-243.00
41953	300.50	-211.00
42058	351.50	-182.00
42163	344.50	-173.00
42268	284.50	-161.00
42373	276.50	-185.00
42478	262.50	-216.00
42583	256.50	-210.00
42687	263.50	-208.00
42792	257.50	-219.00
42897	265.50	-215.00
43002	245.50	-217.00
43107	233.50	-221.00
43211	236.50	-222.00
43317	236.50	-221.00
43421	232.50	-221.00
43527	234.50	-221.00
43631	232.50	-220.00
43737	236.50	-224.00
43841	236.50	-222.00
43945	237.50	-223.00
44051	235.50	-224.00
44163	234.50	-223.00
44267	234.50	-224.00
44372	235.50	-224.00
44477	233.50	-224.00
44582	233.50	-222.00
44687	234.50	-221.00
44791	237.50	-221.00
44897	231.50	-223.00
45001	237.50	-207.00
45107	239.50	-207.00
45211	241.50	-211.00
45316	238.50	-233.00
45421	241.50	-235.00
45526	240.50	-242.00
45631	238.50	-240.00
45735	238.50	-247.00
45841	239.50	-245.00
45945	236.50	-251.00
46050	234.50	-252.00
46155	233.50	-249.00
46260	237.50	-252.00
46365	238.50	-250.00
46470	236.50	-250.00
46575	236.50	-251.00
46687	240.50	-254.00
46791	248.50	-244.00
46896	245.50	-245.00
47001	245.50	-248.00
47106	242.50	-246.00
47211	242.50	-246.00
47315	245.50	-246.00
47421	248.50	-246.00
47525	245.50	-248.00
47630	245.50	-244.00
47735	246.50	-246.00
47840	250.50	-245.00
